id,backend_id,title,level,slug,paid
1448,1544,Count Good Nodes in Binary Tree,2,count-good-nodes-in-binary-tree,0
1449,1545,Form Largest Integer With Digits That Add up to Target,3,form-largest-integer-with-digits-that-add-up-to-target,0
1450,1560,Number of Students Doing Homework at a Given Time,1,number-of-students-doing-homework-at-a-given-time,0
1451,1561,Rearrange Words in a Sentence,2,rearrange-words-in-a-sentence,0
1452,1562,People Whose List of Favorite Companies Is Not a Subset of Another List,2,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,0
1453,1563,Maximum Number of Darts Inside of a Circular Dartboard,3,maximum-number-of-darts-inside-of-a-circular-dartboard,0
1454,1579,Active Users,2,active-users,1
1455,1566,Check If a Word Occurs As a Prefix of Any Word in a Sentence,1,check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,0
1456,1567,Maximum Number of Vowels in a Substring of Given Length,2,maximum-number-of-vowels-in-a-substring-of-given-length,0
1457,1568,Pseudo-Palindromic Paths in a Binary Tree,2,pseudo-palindromic-paths-in-a-binary-tree,0
1458,1569,Max Dot Product of Two Subsequences,3,max-dot-product-of-two-subsequences,0
1459,1607,Rectangles Area,2,rectangles-area,1
1460,1556,Make Two Arrays Equal by Reversing Subarrays,1,make-two-arrays-equal-by-reversing-subarrays,0
1461,1557,Check If a String Contains All Binary Codes of Size K,2,check-if-a-string-contains-all-binary-codes-of-size-k,0
1462,1558,Course Schedule IV,2,course-schedule-iv,0
1463,1559,Cherry Pickup II,3,cherry-pickup-ii,0
1464,1574,Maximum Product of Two Elements in an Array,1,maximum-product-of-two-elements-in-an-array,0
1465,1575,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,2,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,0
1466,1576,Reorder Routes to Make All Paths Lead to the City Zero,2,reorder-routes-to-make-all-paths-lead-to-the-city-zero,0
1467,1577,Probability of a Two Boxes Having The Same Number of Distinct Balls,3,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,0
1468,1608,Calculate Salaries,2,calculate-salaries,1
1469,1609,Find All The Lonely Nodes,1,find-all-the-lonely-nodes,1
1470,1580,Shuffle the Array,1,shuffle-the-array,0
1471,1581,The k Strongest Values in an Array,2,the-k-strongest-values-in-an-array,0
1472,1582,Design Browser History,2,design-browser-history,0
1473,1583,Paint House III,3,paint-house-iii,0
1474,1618,Delete N Nodes After M Nodes of a Linked List,1,delete-n-nodes-after-m-nodes-of-a-linked-list,1
1475,1570,Final Prices With a Special Discount in a Shop,1,final-prices-with-a-special-discount-in-a-shop,0
1476,1572,Subrectangle Queries,2,subrectangle-queries,0
1477,1573,Find Two Non-overlapping Sub-arrays Each With Target Sum,2,find-two-non-overlapping-sub-arrays-each-with-target-sum,0
1478,1571,Allocate Mailboxes,3,allocate-mailboxes,0
1479,1623,Sales by Day of the Week,3,sales-by-day-of-the-week,1
1480,1603,Running Sum of 1d Array,1,running-sum-of-1d-array,0
1481,1604,Least Number of Unique Integers after K Removals,2,least-number-of-unique-integers-after-k-removals,0
1482,1605,Minimum Number of Days to Make m Bouquets,2,minimum-number-of-days-to-make-m-bouquets,0
1483,1296,Kth Ancestor of a Tree Node,3,kth-ancestor-of-a-tree-node,0
1484,1625,Group Sold Products By The Date,1,group-sold-products-by-the-date,0
1485,1624,Clone Binary Tree With Random Pointer,2,clone-binary-tree-with-random-pointer,1
1486,1610,XOR Operation in an Array,1,xor-operation-in-an-array,0
1487,1611,Making File Names Unique,2,making-file-names-unique,0
1488,1612,Avoid Flood in The City,2,avoid-flood-in-the-city,0
1489,1613,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,3,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,0
1490,1634,Clone N-ary Tree,2,clone-n-ary-tree,1
1491,1584,Average Salary Excluding the Minimum and Maximum Salary,1,average-salary-excluding-the-minimum-and-maximum-salary,0
1492,1585,The kth Factor of n,2,the-kth-factor-of-n,0
1493,1586,Longest Subarray of 1's After Deleting One Element,2,longest-subarray-of-1s-after-deleting-one-element,0
1494,1587,Parallel Courses II,3,parallel-courses-ii,0
1495,1639,Friendly Movies Streamed Last Month,1,friendly-movies-streamed-last-month,1
1496,1619,Path Crossing,1,path-crossing,0
1497,1620,Check If Array Pairs Are Divisible by k,2,check-if-array-pairs-are-divisible-by-k,0
1498,1621,Number of Subsequences That Satisfy the Given Sum Condition,2,number-of-subsequences-that-satisfy-the-given-sum-condition,0
1499,1622,Max Value of Equation,3,max-value-of-equation,0
1500,1640,Design a File Sharing System,2,design-a-file-sharing-system,1
1501,1641,Countries You Can Safely Invest In,2,countries-you-can-safely-invest-in,1
1502,1626,Can Make Arithmetic Progression From Sequence,1,can-make-arithmetic-progression-from-sequence,0
1503,1627,Last Moment Before All Ants Fall Out of a Plank,2,last-moment-before-all-ants-fall-out-of-a-plank,0
1504,1628,Count Submatrices With All Ones,2,count-submatrices-with-all-ones,0
1505,1629,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,3,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,0
1506,1650,Find Root of N-Ary Tree,2,find-root-of-n-ary-tree,1
1507,1283,Reformat Date,1,reformat-date,0
1508,1615,Range Sum of Sorted Subarray Sums,2,range-sum-of-sorted-subarray-sums,0
1509,1616,Minimum Difference Between Largest and Smallest Value in Three Moves,2,minimum-difference-between-largest-and-smallest-value-in-three-moves,0
1510,1617,Stone Game IV,3,stone-game-iv,0
1511,1654,Customer Order Frequency,1,customer-order-frequency,1
1512,1635,Number of Good Pairs,1,number-of-good-pairs,0
1513,1636,Number of Substrings With Only 1s,2,number-of-substrings-with-only-1s,0
1514,1325,Path with Maximum Probability,2,path-with-maximum-probability,0
1515,1638,Best Position for a Service Centre,3,best-position-for-a-service-centre,0
1516,1655,Move Sub-Tree of N-Ary Tree,3,move-sub-tree-of-n-ary-tree,1
1517,1664,Find Users With Valid E-Mails,1,find-users-with-valid-e-mails,0
1518,1642,Water Bottles,1,water-bottles,0
1519,1643,Number of Nodes in the Sub-Tree With the Same Label,2,number-of-nodes-in-the-sub-tree-with-the-same-label,0
1520,1644,Maximum Number of Non-Overlapping Substrings,3,maximum-number-of-non-overlapping-substrings,0
1521,1645,Find a Value of a Mysterious Function Closest to Target,3,find-a-value-of-a-mysterious-function-closest-to-target,0
1522,1665,Diameter of N-Ary Tree,2,diameter-of-n-ary-tree,1
1523,1630,Count Odd Numbers in an Interval Range,1,count-odd-numbers-in-an-interval-range,0
1524,1631,Number of Sub-arrays With Odd Sum,2,number-of-sub-arrays-with-odd-sum,0
1525,1632,Number of Good Ways to Split a String,2,number-of-good-ways-to-split-a-string,0
1526,1633,Minimum Number of Increments on Subarrays to Form a Target Array,3,minimum-number-of-increments-on-subarrays-to-form-a-target-array,0
1527,1670,Patients With a Condition,1,patients-with-a-condition,0
1528,1651,Shuffle String,1,shuffle-string,0
1529,1652,Minimum Suffix Flips,2,minimum-suffix-flips,0
1530,1653,Number of Good Leaf Nodes Pairs,2,number-of-good-leaf-nodes-pairs,0
1531,1637,String Compression II,3,string-compression-ii,0
1532,1671,The Most Recent Three Orders,2,the-most-recent-three-orders,1
1533,1672,Find the Index of the Large Integer,2,find-the-index-of-the-large-integer,1
1534,1656,Count Good Triplets,1,count-good-triplets,0
1535,1657,Find the Winner of an Array Game,2,find-the-winner-of-an-array-game,0
1536,1658,Minimum Swaps to Arrange a Binary Grid,2,minimum-swaps-to-arrange-a-binary-grid,0
1537,1659,Get the Maximum Score,3,get-the-maximum-score,0
1538,1681,Guess the Majority in a Hidden Array,2,guess-the-majority-in-a-hidden-array,1
1539,1646,Kth Missing Positive Number,1,kth-missing-positive-number,0
1540,1647,Can Convert String in K Moves,2,can-convert-string-in-k-moves,0
1541,1648,Minimum Insertions to Balance a Parentheses String,2,minimum-insertions-to-balance-a-parentheses-string,0
1542,1668,Find Longest Awesome Substring,3,find-longest-awesome-substring,0
1543,1686,Fix Product Name Format,1,fix-product-name-format,1
1544,1666,Make The String Great,1,make-the-string-great,0
1545,1667,Find Kth Bit in Nth Binary String,2,find-kth-bit-in-nth-binary-string,0
1546,1649,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,2,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,0
1547,1669,Minimum Cost to Cut a Stick,3,minimum-cost-to-cut-a-stick,0
1548,1687,The Most Similar Path in a Graph,3,the-most-similar-path-in-a-graph,1
1549,1688,The Most Recent Orders for Each Product,2,the-most-recent-orders-for-each-product,1
1550,1293,Three Consecutive Odds,1,three-consecutive-odds,0
1551,1674,Minimum Operations to Make Array Equal,2,minimum-operations-to-make-array-equal,0
1552,1675,Magnetic Force Between Two Balls,2,magnetic-force-between-two-balls,0
1553,1676,Minimum Number of Days to Eat N Oranges,3,minimum-number-of-days-to-eat-n-oranges,0
1554,1697,Strings Differ by One Character,2,strings-differ-by-one-character,1
1555,1702,Bank Account Summary,2,bank-account-summary,1
1556,1660,Thousand Separator,1,thousand-separator,0
1557,1661,Minimum Number of Vertices to Reach All Nodes,2,minimum-number-of-vertices-to-reach-all-nodes,0
1558,1662,Minimum Numbers of Function Calls to Make Target Array,2,minimum-numbers-of-function-calls-to-make-target-array,0
1559,1663,Detect Cycles in 2D Grid,2,detect-cycles-in-2d-grid,0
1560,1682,Most Visited Sector in  a Circular Track,1,most-visited-sector-in-a-circular-track,0
1561,1683,Maximum Number of Coins You Can Get,2,maximum-number-of-coins-you-can-get,0
1562,1684,Find Latest Group of Size M,2,find-latest-group-of-size-m,0
1563,1685,Stone Game V,3,stone-game-v,0
1564,1703,Put Boxes Into the Warehouse I,2,put-boxes-into-the-warehouse-i,1
1565,1712,Unique Orders and Customers Per Month,1,unique-orders-and-customers-per-month,1
1566,1689,Detect Pattern of Length M Repeated K or More Times,1,detect-pattern-of-length-m-repeated-k-or-more-times,0
1567,1690,Maximum Length of Subarray With Positive Product,2,maximum-length-of-subarray-with-positive-product,0
1568,1691,Minimum Number of Days to Disconnect Island,3,minimum-number-of-days-to-disconnect-island,0
1569,1692,Number of Ways to Reorder Array to Get Same BST,3,number-of-ways-to-reorder-array-to-get-same-bst,0
1570,1713,Dot Product of Two Sparse Vectors,2,dot-product-of-two-sparse-vectors,1
1571,1718,Warehouse Manager,1,warehouse-manager,1
1572,1677,Matrix Diagonal Sum,1,matrix-diagonal-sum,0
1573,1678,Number of Ways to Split a String,2,number-of-ways-to-split-a-string,0
1574,1679,Shortest Subarray to be Removed to Make Array Sorted,2,shortest-subarray-to-be-removed-to-make-array-sorted,0
1575,1680,Count All Possible Routes,3,count-all-possible-routes,0
1576,1698,Replace All ?'s to Avoid Consecutive Repeating Characters,1,replace-all-s-to-avoid-consecutive-repeating-characters,0
1577,1699,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,2,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,0
1578,1700,Minimum Time to Make Rope Colorful,2,minimum-time-to-make-rope-colorful,0
1579,1701,Remove Max Number of Edges to Keep Graph Fully Traversable,3,remove-max-number-of-edges-to-keep-graph-fully-traversable,0
1580,1719,Put Boxes Into the Warehouse II,2,put-boxes-into-the-warehouse-ii,1
1581,1724,Customer Who Visited but Did Not Make Any Transactions,1,customer-who-visited-but-did-not-make-any-transactions,0
1582,1704,Special Positions in a Binary Matrix,1,special-positions-in-a-binary-matrix,0
1583,1705,Count Unhappy Friends,2,count-unhappy-friends,0
1584,1706,Min Cost to Connect All Points,2,min-cost-to-connect-all-points,0
1585,1707,Check If String Is Transformable With Substring Sort Operations,3,check-if-string-is-transformable-with-substring-sort-operations,0
1586,1729,Binary Search Tree Iterator II,2,binary-search-tree-iterator-ii,1
1587,1734,Bank Account Summary II,1,bank-account-summary-ii,0
1588,1693,Sum of All Odd Length Subarrays,1,sum-of-all-odd-length-subarrays,0
1589,1695,Maximum Sum Obtained of Any Permutation,2,maximum-sum-obtained-of-any-permutation,0
1590,1694,Make Sum Divisible by P,2,make-sum-divisible-by-p,0
1591,1696,Strange Printer II,3,strange-printer-ii,0
1592,1714,Rearrange Spaces Between Words,1,rearrange-spaces-between-words,0
1593,1715,Split a String Into the Max Number of Unique Substrings,2,split-a-string-into-the-max-number-of-unique-substrings,0
1594,1716,Maximum Non Negative Product in a Matrix,2,maximum-non-negative-product-in-a-matrix,0
1595,1717,Minimum Cost to Connect Two Groups of Points,3,minimum-cost-to-connect-two-groups-of-points,0
1596,1735,The Most Frequently Ordered Products for Each Customer,2,the-most-frequently-ordered-products-for-each-customer,1
1597,1736,Build Binary Expression Tree From Infix Expression,3,build-binary-expression-tree-from-infix-expression,1
1598,1720,Crawler Log Folder,1,crawler-log-folder,0
1599,1721,Maximum Profit of Operating a Centennial Wheel,2,maximum-profit-of-operating-a-centennial-wheel,0
1600,1722,Throne Inheritance,2,throne-inheritance,0
1601,1723,Maximum Number of Achievable Transfer Requests,3,maximum-number-of-achievable-transfer-requests,0
1602,1745,Find Nearest Right Node in Binary Tree,2,find-nearest-right-node-in-binary-tree,1
1603,1708,Design Parking System,1,design-parking-system,0
1604,1709,Alert Using Same Key-Card Three or More Times in a One Hour Period,2,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,0
1605,1711,Find Valid Matrix Given Row and Column Sums,2,find-valid-matrix-given-row-and-column-sums,0
1606,1710,Find Servers That Handled Most Number of Requests,3,find-servers-that-handled-most-number-of-requests,0
1607,1749,Sellers With No Sales,1,sellers-with-no-sales,1
1608,1730,Special Array With X Elements Greater Than or Equal X,1,special-array-with-x-elements-greater-than-or-equal-x,0
1609,1731,Even Odd Tree,2,even-odd-tree,0
1610,1733,Maximum Number of Visible Points,3,maximum-number-of-visible-points,0
1611,1732,Minimum One Bit Operations to Make Integers Zero,3,minimum-one-bit-operations-to-make-integers-zero,0
1612,1750,Check If Two Expression Trees are Equivalent,2,check-if-two-expression-trees-are-equivalent,1
1613,1759,Find the Missing IDs,2,find-the-missing-ids,1
1614,1737,Maximum Nesting Depth of the Parentheses,1,maximum-nesting-depth-of-the-parentheses,0
1615,1738,Maximal Network Rank,2,maximal-network-rank,0
1616,1739,Split Two Strings to Make Palindrome,2,split-two-strings-to-make-palindrome,0
1617,1740,Count Subtrees With Max Distance Between Cities,3,count-subtrees-with-max-distance-between-cities,0
1618,1384,Maximum Font to Fit a Sentence in a Screen,2,maximum-font-to-fit-a-sentence-in-a-screen,1
1619,1210,Mean of Array After Removing Some Elements,1,mean-of-array-after-removing-some-elements,0
1620,1726,Coordinate With Maximum Network Quality,2,coordinate-with-maximum-network-quality,0
1621,1725,Number of Sets of K Non-Overlapping Line Segments,2,number-of-sets-of-k-non-overlapping-line-segments,0
1622,1728,Fancy Sequence,3,fancy-sequence,0
1623,1763,All Valid Triplets That Can Represent a Country,1,all-valid-triplets-that-can-represent-a-country,1
1624,1746,Largest Substring Between Two Equal Characters,1,largest-substring-between-two-equal-characters,0
1625,1747,Lexicographically Smallest String After Applying Operations,2,lexicographically-smallest-string-after-applying-operations,0
1626,1748,Best Team With No Conflicts,2,best-team-with-no-conflicts,0
1627,1223,Graph Connectivity With Threshold,3,graph-connectivity-with-threshold,0
1628,1768,Design an Expression Tree With Evaluate Function,2,design-an-expression-tree-with-evaluate-function,1
